id,llm,P,R,F,hash
13150_9,meta-llama/CodeLlama-7b-hf,0.9999999403953552,0.9999999403953552,0.9999999403953552,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
13150_9,Qwen/CodeQwen1.5-7B,1.0,0.9999999403953552,0.9999999403953552,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
13150_9,bigcode/starcoder2-7b,0.9999999403953552,0.9999999403953552,0.9999999403953552,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
13150_9,ibm-granite/granite-8b-code-base,1.0,0.9999999403953552,0.9999999403953552,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
14639_1,google/codegemma-7b,0.8451208472251892,0.7415767908096313,0.7899702787399292,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
14639_1,meta-llama/CodeLlama-7b-hf,0.9173025488853455,0.8646524548530579,0.8901997208595276,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
14639_1,Qwen/CodeQwen1.5-7B,0.845120906829834,0.7415767908096313,0.789970338344574,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
14639_1,bigcode/starcoder2-7b,0.8533798456192017,0.8097187280654907,0.8309761881828308,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
14639_1,ibm-granite/granite-8b-code-base,0.8451208472251892,0.7415767908096313,0.7899702787399292,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
16462_0,google/codegemma-7b,0.8597186207771301,0.8173791170120239,0.8380144238471985,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
16462_0,meta-llama/CodeLlama-7b-hf,0.8953025937080383,0.8293470144271851,0.8610635995864868,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
16462_0,Qwen/CodeQwen1.5-7B,0.8697264194488525,0.8258352279663086,0.8472127318382263,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
16462_0,bigcode/starcoder2-7b,0.8649492263793945,0.8132749795913696,0.8383165597915649,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
16462_0,ibm-granite/granite-8b-code-base,0.7990702986717224,0.8623934984207153,0.8295251727104187,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
16477_5,google/codegemma-7b,0.8307681083679199,0.6995981335639954,0.7595617771148682,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
16477_5,meta-llama/CodeLlama-7b-hf,0.8051093220710754,0.747128963470459,0.7750362753868103,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
16477_5,Qwen/CodeQwen1.5-7B,0.7725721597671509,0.7758184671401978,0.7741918563842773,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
16477_5,bigcode/starcoder2-7b,0.0,0.0,0.0,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
16477_5,ibm-granite/granite-8b-code-base,0.0,0.0,0.0,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
16947_10,google/codegemma-7b,0.9054535627365112,0.7683073878288269,0.8312616944313049,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
16947_10,meta-llama/CodeLlama-7b-hf,0.8576295971870422,0.7331784963607788,0.7905359864234924,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
16947_10,Qwen/CodeQwen1.5-7B,0.6974209547042847,0.8683850765228271,0.7735695242881775,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
16947_10,bigcode/starcoder2-7b,0.7786667943000793,0.7822574377059937,0.7804579138755798,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
16947_10,ibm-granite/granite-8b-code-base,0.7733113169670105,0.781219482421875,0.7772452235221863,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
18261_5,google/codegemma-7b,0.6695442199707031,0.501608669757843,0.5735360980033875,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
18261_5,meta-llama/CodeLlama-7b-hf,0.6392582654953003,0.6679999232292175,0.653313159942627,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
